state,county,fips,od_count,opioid_claim_count,county_population,od_per_prescription,od_per_rx_rank,od_per_capita,rx_per_capita,od_per_capita_rank,rx_per_capita_rank
WI,Kenosha County,55059,43,41572.0,168068,0.0010343500433,130,0.000255848823095,0.24735226218,197,540
NJ,Gloucester County,34015,66,71857.0,290951,0.000918490891632,171,0.000226842320528,0.246972857973,254,541
AR,Saline County,5125,16,28565.0,115719,0.000560126028356,426,0.00013826597188,0.246847967922,555,542
NM,Bernalillo County,35001,188,166615.0,675551,0.00112834978843,102,0.00027829135032,0.246635709221,142,543
PA,Cumberland County,42041,30,59978.0,243762,0.00050018340058,480,0.000123070864204,0.24605147644,638,544
IN,Lake County,18089,61,120541.0,490228,0.000506051882762,474,0.000124431896995,0.245887627798,632,545
IL,Whiteside County,17195,12,13976.0,56876,0.000858614768174,198,0.000210985301357,0.245727547648,294,546
NC,Mecklenburg County,37119,97,248692.0,1012539,0.000390040692905,621,9.57987791088e-05,0.245612267774,753,547
FL,St. Johns County,12109,19,53364.0,217919,0.000356045273967,660,8.71883589774e-05,0.244879978341,774,548
SD,Pennington County,46103,10,26480.0,108242,0.000377643504532,639,9.23855804586e-05,0.244637017054,764,549
MN,Washington County,27163,24,60575.0,249283,0.000396203054065,612,9.62761199119e-05,0.242996915153,751,550
NJ,Warren County,34041,17,25973.0,106917,0.000654525853771,334,0.000159001842551,0.242926756269,485,551
NJ,Burlington County,34005,73,109193.0,449722,0.000668541023692,322,0.000162322501456,0.24280110824,467,552
CA,Napa County,6055,11,34352.0,141667,0.000320214252445,706,7.7646876125e-05,0.242484135331,804,553
RI,Providence County,44007,164,152893.0,631974,0.00107264557566,119,0.000259504346698,0.241929256583,192,554
WA,Yakima County,53077,26,59759.0,247687,0.000435080908315,566,0.000104971193482,0.241268213511,722,555
WA,Thurston County,53067,25,64115.0,265851,0.000389924354675,622,9.40376376241e-05,0.241168925451,758,556
CA,Sacramento County,6067,232,357129.0,1482026,0.000649625205458,341,0.000156542462818,0.240973505188,491,557
RI,Kent County,44003,43,39741.0,165128,0.00108200598878,117,0.000260404050191,0.24066784555,191,558
MS,Madison County,28089,14,24468.0,101688,0.000572175903221,419,0.000137676028637,0.240618362049,556,559
WA,Grays Harbor County,53027,15,17009.0,70818,0.000881886060321,188,0.000211810556638,0.240179050524,291,560
GA,Fayette County,13113,13,26325.0,109664,0.000493827160494,492,0.000118543915961,0.240051429822,655,561
OR,Marion County,41047,27,78143.0,326110,0.000345520392102,672,8.27941492135e-05,0.239621600074,784,562
ME,Hancock County,23009,12,13091.0,54696,0.00091666030097,172,0.000219394471259,0.239341085271,274,563
FL,Leon County,12073,19,67909.0,283988,0.000279786184453,743,6.69042353902e-05,0.239126301111,828,564
CA,San Joaquin County,6077,115,170844.0,715597,0.000673128702208,319,0.000160704977802,0.238743315022,478,565
VA,Henrico County,51087,34,76734.0,321924,0.00044308911304,552,0.000105614989873,0.238360606851,716,566
WV,Berkeley County,54003,45,26313.0,110497,0.00171018127922,37,0.000407250875589,0.238133161986,48,567
NE,Douglas County,31055,44,129075.0,543244,0.000340887081154,675,8.09949120469e-05,0.237600415283,793,568
GA,Fulton County,13121,141,236696.0,996319,0.000595700814547,394,0.000141520938575,0.237570496999,541,569
NY,Albany County,36001,39,73140.0,308171,0.000533223954061,447,0.000126553114991,0.237335764884,620,570
TX,McLennan County,48309,20,57715.0,243441,0.000346530364723,671,8.21554298577e-05,0.237080031712,787,571
NY,Oneida County,36065,39,55117.0,232871,0.000707585681369,287,0.000167474696291,0.236684688089,443,572
TN,Shelby County,47157,161,221994.0,938803,0.000725244826437,278,0.00017149497818,0.236464945255,427,573
MA,Suffolk County,25025,138,181347.0,767254,0.000760972059091,254,0.000179862209907,0.236358494058,392,574
WI,Brown County,55009,24,60636.0,256670,0.000395804472591,614,9.35052791522e-05,0.236241087778,759,575
NC,Yadkin County,37197,12,8925.0,37792,0.00134453781513,67,0.000317527519052,0.236161092295,98,576
PA,Centre County,42027,16,37318.0,158742,0.000428747521303,571,0.000100792480881,0.235085862595,739,577
GA,Coweta County,13077,14,31743.0,135571,0.000441042119522,556,0.000103266922867,0.234142995183,730,578
NC,Alamance County,37001,19,36461.0,155792,0.000521104742053,457,0.000121957481771,0.234036407518,643,579
WA,Whatcom County,53073,16,48722.0,208351,0.000328393744099,694,7.67934879122e-05,0.233845769879,808,580
PA,Greene County,42059,11,8842.0,37843,0.00124406242931,82,0.00029067462939,0.233649552097,126,581
CO,Boulder County,8013,49,72830.0,313333,0.000672799670465,320,0.000156383145088,0.232436417486,492,582
PA,Philadelphia County,42101,505,361506.0,1560297,0.00139693393747,58,0.000323656329532,0.231690505077,92,583
IL,Rock Island County,17161,12,33781.0,146063,0.000355229270892,663,8.21563298029e-05,0.231276914756,786,584
TX,Midland County,48329,17,35983.0,155830,0.000472445321402,511,0.000109093242636,0.230911891163,693,585
ND,Cass County,38017,14,38534.0,167005,0.000363315513572,653,8.38298254543e-05,0.230735606718,781,586
CT,Litchfield County,9005,50,42621.0,184993,0.00117313061636,93,0.0002702804971,0.230392501338,162,587
SC,Richland County,45079,42,92355.0,401566,0.000454766931947,537,0.000104590528083,0.229987100502,724,588
CO,Adams County,8001,105,110346.0,480718,0.000951552389756,152,0.000218423275184,0.229544140224,277,589
IA,Linn County,19113,28,49849.0,217751,0.000561696322895,424,0.000128587239553,0.228926618018,611,590
NY,Clinton County,36019,13,18686.0,81632,0.000695708016697,297,0.00015925127401,0.228905331243,483,591
LA,Washington Parish,22117,14,10563.0,46286,0.00132538104705,73,0.000302467268721,0.22821155425,109,592
MA,Bristol County,25005,154,126373.0,554194,0.00121861473574,85,0.00027788103083,0.228030256553,144,593
CA,Merced County,6047,32,60707.0,266353,0.000527122078179,451,0.000120141316223,0.227919340124,652,594
FL,Okaloosa County,12091,17,44733.0,196512,0.000380032638097,638,8.65087119362e-05,0.227634953591,777,595
PA,Bucks County,42017,143,142577.0,626685,0.00100296681793,138,0.000228184813742,0.227509833489,251,596
ME,York County,23031,41,45642.0,200710,0.000898295429648,180,0.000204274824373,0.227402720343,314,597
NC,Union County,37179,20,49442.0,218568,0.000404514380486,596,9.15047033418e-05,0.226208777131,768,598
CA,Imperial County,6025,28,40360.0,179091,0.000693756194252,300,0.000156345098302,0.225360291695,493,599
PA,Delaware County,42045,152,126527.0,562960,0.00120132461846,91,0.00027000142106,0.224753090806,165,600
OK,Comanche County,40031,34,28008.0,125033,0.00121393887461,87,0.000271928210952,0.224004862716,160,601
CO,Larimer County,8069,36,72516.0,324122,0.000496442164488,490,0.000111069288725,0.223730570588,687,602
PA,Lancaster County,42071,71,119211.0,533320,0.000595582622409,395,0.000133128328208,0.223526213155,584,603
SC,Lexington County,45063,49,61653.0,277888,0.000794770732973,234,0.000176330032243,0.221862764855,406,604
VA,Chesterfield County,51041,24,73734.0,332499,0.000325494344536,697,7.21806682125e-05,0.221757057916,818,605
CA,Sonoma County,6097,77,110794.0,500292,0.00069498348286,298,0.000153910116492,0.221458668138,504,606
MA,Barnstable County,25001,52,47538.0,214914,0.0010938617527,113,0.000241957248015,0.221195454926,225,607
WI,Washington County,55131,21,29416.0,133251,0.000713897198803,281,0.000157597316343,0.220756317026,488,608
TX,Tarrant County,48439,205,429431.0,1945360,0.00047737587645,507,0.000105378952996,0.220746288605,719,609
NJ,Cape May County,34009,20,20908.0,95344,0.000956571647216,150,0.000209766739386,0.219290149354,297,610
GA,Forsyth County,13117,31,44720.0,204302,0.000693202146691,301,0.0001517361553,0.218891640806,510,611
MS,DeSoto County,28033,21,37388.0,170913,0.000561677543597,425,0.000122869530112,0.218754571039,639,612
KS,Johnson County,20091,47,125475.0,574272,0.000374576608886,642,8.18427504736e-05,0.218494023738,789,613
NY,Onondaga County,36067,76,102188.0,468196,0.000743727247818,267,0.000162325180053,0.218259019727,466,614
TX,San Patricio County,48409,13,14597.0,66915,0.000890593957663,184,0.000194276320705,0.218142419487,345,615
SC,Aiken County,45003,29,35933.0,164753,0.000807057579384,231,0.000176021073971,0.218102250035,409,616
VA,Hampton city,51650,11,29792.0,136879,0.000369226638024,648,8.03629482974e-05,0.21765208688,796,617
TX,Dallas County,48113,331,546505.0,2518638,0.00060566691979,382,0.000131420235858,0.216984338361,595,618
IA,Johnson County,19103,18,30849.0,142287,0.000583487309151,407,0.00012650488098,0.216808281853,622,619
MD,Queen Anne's County,24035,11,10575.0,48804,0.0010401891253,129,0.000225391361364,0.216683058766,259,620
DE,New Castle County,10003,97,119258.0,552778,0.000813362625568,228,0.000175477316391,0.215743028847,413,621
NC,Granville County,37077,10,12592.0,58500,0.00079415501906,236,0.00017094017094,0.215247863248,429,622
GA,Cobb County,13067,113,157247.0,730981,0.000718614663555,280,0.000154586781325,0.215117766399,501,623
MO,Cass County,29037,13,21687.0,100889,0.000599437451008,392,0.00012885448364,0.214959014362,608,624
FL,Santa Rosa County,12113,15,35001.0,163422,0.000428559184023,572,9.17869075155e-05,0.214175569997,766,625
CO,Mesa County,8077,21,31627.0,148255,0.000663989629114,325,0.000141647836498,0.213328386901,540,626
MN,Olmsted County,27109,20,32003.0,150287,0.000624941411743,365,0.000133078709403,0.212945896851,585,627
OH,Knox County,39083,10,13014.0,61167,0.00076840325803,250,0.000163486847483,0.212761783315,462,628
OH,Clermont County,39025,84,42738.0,201560,0.00196546398989,28,0.000416749355031,0.212036118277,45,629
TX,Bexar County,48029,196,391718.0,1855866,0.000500359952823,479,0.000105611073213,0.211070195801,717,630
TX,Orange County,48361,14,17572.0,83433,0.000796722057819,233,0.000167799312023,0.210612107919,440,631
PA,Franklin County,42055,22,32148.0,152892,0.000684334950852,312,0.000143892420794,0.210266070167,536,632
FL,Collier County,12021,43,73117.0,348777,0.000588098527018,401,0.000123287946166,0.209638250229,637,633
WI,Sheboygan County,55117,10,24153.0,115290,0.000414027242993,587,8.67377916558e-05,0.209497788186,776,634
WI,Dane County,55025,70,107893.0,516284,0.000648790931756,344,0.000135584290817,0.208979941273,568,635
VT,Chittenden County,50007,21,33484.0,160531,0.000627165213236,361,0.000130815854882,0.208582765946,601,636
CA,Fresno County,6019,140,201447.0,965974,0.000694971878459,299,0.000144931437078,0.208542880036,531,637
CA,Contra Costa County,6013,124,231450.0,1111339,0.000535752862389,443,0.000111577115534,0.208262285405,685,638
FL,Monroe County,12087,10,16017.0,77136,0.000624336642318,366,0.000129641153288,0.207646235221,605,639
NV,Clark County,32003,357,429229.0,2069681,0.00083172385836,218,0.000172490349962,0.207388964773,422,640
VA,Spotsylvania County,51177,16,26758.0,129188,0.000597952014351,393,0.000123850512431,0.207124500728,636,641
NE,Lancaster County,31109,24,62370.0,301795,0.0003848003848,630,7.95241803211e-05,0.206663463609,799,642
MA,Hampshire County,25015,29,33252.0,160939,0.000872127992301,193,0.000180192495293,0.206612443224,391,643
NM,Rio Arriba County,35039,41,8121.0,39777,0.00504863933013,2,0.00103074641124,0.204163209895,2,644
PA,Berks County,42011,67,84383.0,413691,0.000793998791226,237,0.000161956629465,0.20397591439,472,645
FL,Palm Beach County,12099,196,285050.0,1397710,0.000687598666901,307,0.000140229375192,0.203940731625,545,646
WI,Walworth County,55127,13,21107.0,103527,0.000615909413939,373,0.000125571107054,0.203879181276,627,647
NY,Tompkins County,36109,14,21319.0,104691,0.00065669121441,331,0.000133726872415,0.20363737093,581,648
SC,Beaufort County,45013,12,35800.0,175852,0.000335195530726,682,6.82392011464e-05,0.20358028342,824,649
NY,Monroe County,36055,114,152414.0,749857,0.000747962785571,263,0.00015202898686,0.203257421082,508,650
WI,Racine County,55101,40,39544.0,195163,0.00101153145863,135,0.000204956882196,0.202620373739,311,651
VA,Virginia Beach city,51810,47,91352.0,450980,0.000514493388213,465,0.000104217481928,0.202563306577,726,652
CT,Hartford County,9003,170,181774.0,897985,0.000935227260224,164,0.000189312739077,0.202424316665,364,653
PA,Susquehanna County,42115,17,8474.0,41920,0.00200613641728,23,0.000405534351145,0.202146946565,49,654
MN,Hennepin County,27053,147,244574.0,1212064,0.00060104508247,389,0.00012128072445,0.201783074161,646,655
TX,Montgomery County,48339,38,104593.0,518947,0.000363313032421,654,7.32252041153e-05,0.201548520369,815,656
CT,New Haven County,9009,144,173211.0,861277,0.000831355976237,220,0.000167193597414,0.20110951529,444,657
NY,Steuben County,36101,12,19754.0,98394,0.000607471904424,379,0.000121958656016,0.200764274244,642,658
WY,Natrona County,56025,18,16281.0,81624,0.00110558319514,108,0.000220523375478,0.19946339312,272,659
AZ,Maricopa County,4013,670,814803.0,4087191,0.0008222846504,222,0.000163926765351,0.199355254012,461,660
RI,Bristol County,44001,13,9759.0,49060,0.00133210369915,70,0.000264981655116,0.198919690175,180,661
IA,Woodbury County,19193,11,20304.0,102271,0.000541765169425,438,0.00010755737208,0.198531352974,702,662
NH,Cheshire County,33005,11,15085.0,76115,0.000729201193238,274,0.000144518163306,0.198186953951,532,663
WA,Clark County,53011,48,89182.0,451008,0.000538225202395,440,0.000106428267348,0.197739286221,709,664
AZ,Coconino County,4005,29,27206.0,137682,0.00106594133647,123,0.000210630292994,0.197600267283,295,665
NJ,Ocean County,34029,130,115464.0,586301,0.00112589205293,103,0.000221729111838,0.196936385918,269,666
SC,York County,45091,36,48296.0,245346,0.000745403346033,265,0.000146731554621,0.196848532277,525,667
NM,Chaves County,35005,10,12928.0,65878,0.000773514851485,247,0.000151795743647,0.196241537387,509,668
CA,San Bernardino County,6071,109,414295.0,2112619,0.000263097551262,770,5.15947267349e-05,0.196104929474,842,669
CA,Riverside County,6065,308,456003.0,2329271,0.000675434152845,317,0.0001322302128,0.195770693921,590,670
IL,La Salle County,17099,19,21740.0,111241,0.000873965041398,192,0.000170800334409,0.195431540529,430,671
MA,Worcester County,25027,143,158445.0,813475,0.000902521379659,176,0.000175789053136,0.194775500169,412,672
TX,Travis County,48453,125,223972.0,1151145,0.00055810547747,429,0.000108587536757,0.19456454226,696,673
AZ,Cochise County,4003,18,24773.0,127448,0.000726597505349,276,0.000141234071935,0.19437731467,542,674
NJ,Cumberland County,34011,34,30529.0,157389,0.00111369517508,106,0.000216025262248,0.193971624446,283,675
MI,Ionia County,26067,16,12399.0,64294,0.00129042664731,74,0.000248856814011,0.192848477307,215,676
IL,DuPage County,17043,92,179652.0,932708,0.00051210117338,468,9.8637515707e-05,0.19261333665,744,677
NJ,Monmouth County,34025,109,120835.0,629279,0.000902056523358,177,0.000173214106938,0.192021345063,418,678
WA,Pierce County,53053,102,159485.0,831928,0.000639558579177,350,0.000122606764047,0.191705291804,640,679
CT,Tolland County,9013,28,29000.0,151367,0.000965517241379,148,0.000184980874299,0.191587334095,380,680
FL,Orange County,12095,157,240046.0,1253001,0.000654041308749,336,0.000125299181725,0.191576862269,629,681
CA,Santa Barbara County,6083,49,83963.0,440668,0.000583590391006,406,0.000111194822406,0.190535732116,686,682
TX,Bell County,48027,19,62545.0,329140,0.00030378127748,723,5.77261955399e-05,0.190025521055,837,683
TX,Ector County,48135,33,29243.0,153904,0.00112847519064,101,0.000214419378314,0.190008056971,288,684
CA,Kern County,6029,201,165587.0,874589,0.00121386340715,88,0.000229822236502,0.189331217292,245,685
IL,McLean County,17113,23,32674.0,174061,0.000703923608986,290,0.00013213758395,0.187715800782,591,686
ID,Canyon County,16027,23,38101.0,203143,0.000603658696622,385,0.000113220736132,0.187557533363,680,687
CA,Yolo County,6113,25,38879.0,207590,0.000643020653823,346,0.000120429693145,0.187287441592,651,688
CO,Weld County,8123,39,51773.0,277670,0.000753288393564,260,0.000140454496345,0.186455144596,544,689
CA,Kings County,6031,25,27918.0,150269,0.000895479618884,182,0.000166368312826,0.185786822299,449,690
GA,Gwinnett County,13135,50,162932.0,877922,0.000306876488351,720,5.69526677769e-05,0.185588241324,839,691
UT,Weber County,49057,62,44624.0,240475,0.00138938687702,62,0.00025782305853,0.185566067159,194,692
KS,Douglas County,20045,12,21434.0,116585,0.000559858169264,427,0.000102929193292,0.183848694086,732,693
CA,Santa Cruz County,6087,58,49800.0,271804,0.00116465863454,96,0.000213389059764,0.183220261659,289,694
TX,Denton County,48121,46,137868.0,753363,0.000333652479183,685,6.10595423455e-05,0.183003412697,833,695
CT,Windham County,9015,31,21326.0,116998,0.00145362468348,55,0.000264961794219,0.182276620113,181,696
GA,DeKalb County,13089,60,131028.0,722161,0.000457917391703,533,8.30839660408e-05,0.18143876504,783,697
WY,Fremont County,56013,11,7384.0,40703,0.00148970747562,51,0.000270250350097,0.181411689556,164,698
TX,Brazos County,48041,22,37880.0,209152,0.000580781414995,413,0.000105186658507,0.181112301102,720,699
MI,Livingston County,26093,50,33264.0,185596,0.00150312650313,49,0.000269402357809,0.179228000603,169,700
KY,Campbell County,21037,46,16419.0,91833,0.00280163225531,11,0.000500909259199,0.178791937539,23,701
NJ,Mercer County,34021,40,66316.0,371537,0.000603172688341,388,0.000107660878997,0.17849097129,701,702
MD,Carroll County,24013,35,29877.0,167830,0.00117146969241,94,0.000208544360365,0.178019424418,303,703
PA,Monroe County,42089,28,29586.0,166314,0.000946393564524,156,0.000168356241808,0.177892420361,436,704
KY,Bullitt County,21029,25,13842.0,77955,0.00180609738477,34,0.000320697838497,0.177563979219,93,705
AK,Kenai Peninsula Borough,2122,12,10158.0,57477,0.00118133490845,92,0.000208779163839,0.17673156219,302,706
FL,Broward County,12011,194,330038.0,1869235,0.00058781110054,402,0.000103785773324,0.176563139466,729,707
TX,Williamson County,48491,30,86173.0,489250,0.000348136887424,667,6.13183444047e-05,0.176132856413,832,708
WA,Kitsap County,53035,27,44747.0,254183,0.000603392406195,386,0.000106222682083,0.176042457599,712,709
NY,Saratoga County,36091,24,39423.0,224921,0.000608781675672,377,0.000106704131673,0.175274874289,706,710
IL,Champaign County,17019,31,36294.0,207133,0.000854135669808,199,0.000149662294275,0.175220751884,514,711
VA,Chesapeake city,51550,19,40869.0,233371,0.00046490004649,520,8.14154286522e-05,0.175124587031,791,712
MA,Norfolk County,25021,122,121037.0,692254,0.00100795624478,136,0.000176235890295,0.174844782406,407,713
CT,New London County,9011,51,47760.0,273676,0.00106783919598,122,0.000186351744398,0.174512927696,373,714
AZ,Apache County,4001,24,12527.0,71828,0.00191586173864,30,0.000334131536448,0.174402739879,85,715
WV,Lincoln County,54043,11,3747.0,21561,0.00293568187884,9,0.000510180418348,0.173786002505,22,716
IL,Franklin County,17055,13,6801.0,39411,0.00191148360535,31,0.000329857146482,0.172566034863,88,717
TX,Galveston County,48167,47,54158.0,314198,0.000867831160678,194,0.000149587202974,0.172369015716,515,718
NY,Niagara County,36063,33,36800.0,213525,0.000896739130435,181,0.000154548647699,0.172345158647,502,719
CA,Marin County,6041,10,44933.0,260750,0.000222553579774,806,3.83509108341e-05,0.172322147651,845,720
NH,Rockingham County,33015,69,51737.0,300621,0.00133366836113,69,0.000229524883491,0.1721004188,246,721
NY,Jefferson County,36045,17,20458.0,119103,0.000830970769381,221,0.000142733600329,0.171767293855,539,722
HI,Maui County,15009,21,27982.0,163019,0.000750482453006,262,0.000128819340077,0.171648703525,609,723
MN,Anoka County,27003,28,58524.0,341864,0.000478436197116,505,8.19039150071e-05,0.171190882924,788,724
UT,Salt Lake County,49035,229,186886.0,1091742,0.00122534593281,84,0.000209756517566,0.171181469615,299,725
AZ,Navajo County,4017,41,18473.0,108101,0.00221945542143,21,0.000379274937327,0.170886485786,60,726
NH,Hillsborough County,33011,115,68108.0,405184,0.00168849474364,40,0.000283821671142,0.168091533723,133,727
NM,Valencia County,35061,25,12558.0,75817,0.00199076286033,25,0.000329741350884,0.165635675376,89,728
TX,Collin County,48085,59,146623.0,885241,0.000402392530503,599,6.66485171835e-05,0.165630602288,829,729
WA,Snohomish County,53061,118,125331.0,759583,0.000941506889756,159,0.000155348395106,0.16499974328,497,730
HI,Hawaii County,15001,21,32037.0,194190,0.000655492087274,332,0.000108141510891,0.164977599258,697,731
CO,El Paso County,8041,119,108834.0,663519,0.0010934083099,114,0.000179346785849,0.164025446144,398,732
NC,Wake County,37183,79,162883.0,998691,0.000485010713211,500,7.91035465424e-05,0.16309649331,801,733
NM,Lea County,35025,12,11408.0,69999,0.00105189340813,126,0.000171431020443,0.162973756768,428,734
WV,Mingo County,54059,26,4166.0,25716,0.00624099855977,1,0.0010110437082,0.16200031109,3,735
PA,Chester County,42029,76,83055.0,512784,0.000915056288002,173,0.000148210552591,0.161968782177,518,736
CT,Middlesex County,9007,36,26634.0,164943,0.00135165577833,65,0.000218257216129,0.161473963733,278,737
NY,Putnam County,36079,16,15991.0,99487,0.00100056281658,141,0.000160825032416,0.160734568336,477,738
IL,Kane County,17089,42,84574.0,527306,0.000496606522099,488,7.96501462149e-05,0.160388844428,797,739
MA,Plymouth County,25023,103,81303.0,507022,0.00126686592131,77,0.000203147003483,0.160353988584,318,740
TX,Harris County,48201,420,711759.0,4441370,0.000590087375081,399,9.45654156263e-05,0.160256632526,756,741
NY,Madison County,36053,13,11597.0,72369,0.00112097956368,104,0.000179634926557,0.16024817256,395,742
MO,St. Charles County,29183,64,60484.0,379493,0.00105813107599,124,0.000168646061983,0.159381068953,435,743
MD,Frederick County,24021,45,38663.0,243675,0.00116390347361,97,0.000184672206833,0.158666256284,382,744
WA,King County,53033,303,328613.0,2079967,0.000922057252756,168,0.000145675388119,0.157989525795,528,745
MA,Essex County,25009,192,121430.0,769091,0.00158115786873,44,0.000249645360562,0.157887688193,212,746
NM,Sandoval County,35043,34,21670.0,137608,0.00156898938625,45,0.000247078658218,0.157476309517,216,747
UT,Davis County,49011,46,51882.0,329692,0.000886627346671,187,0.000139524161945,0.15736505587,548,748
RI,Washington County,44009,34,19898.0,126653,0.00170871444366,38,0.000268450016976,0.157106424641,172,749
CA,Monterey County,6053,41,67735.0,431344,0.000605300066435,383,9.50517452428e-05,0.157032438147,755,750
NY,St. Lawrence County,36089,10,17441.0,111400,0.000573361619173,418,8.97666068223e-05,0.156561938959,771,751
CA,San Francisco County,6075,161,132871.0,852469,0.00121170157521,89,0.000188863172737,0.155866078415,366,752
OK,Canadian County,40017,18,20011.0,129582,0.0008995052721,178,0.000138908181692,0.154427312435,549,753
KY,Grant County,21081,12,3816.0,24875,0.00314465408805,7,0.000482412060302,0.153407035176,26,754
NJ,Passaic County,34031,60,77692.0,508856,0.000772280286259,248,0.000117911550615,0.152679736507,662,755
CA,Los Angeles County,6037,735,1538243.0,10116705,0.000477817874029,506,7.26521135093e-05,0.152049802777,817,756
LA,Ascension Parish,22005,15,17792.0,117029,0.000843075539568,204,0.00012817335874,0.152030693247,614,757
CA,Alameda County,6001,169,244459.0,1610921,0.000691322471253,303,0.000104908930978,0.151751079041,723,758
AZ,Yuma County,4027,38,30438.0,203247,0.00124843945069,80,0.000186964629244,0.149758668025,372,759
TX,Hays County,48209,13,27683.0,185025,0.00046960228299,513,7.02607755709e-05,0.149617619241,822,760
NH,Belknap County,33001,13,8972.0,60305,0.00144895229603,57,0.000215570848188,0.148777049996,285,761
IL,Tazewell County,17179,22,20151.0,135707,0.00109175723289,115,0.000162113966118,0.148489024148,470,762
NY,Ulster County,36111,23,26715.0,180445,0.000860939547071,197,0.000127462661753,0.148050652553,617,763
NM,Curry County,35009,10,7544.0,50969,0.00132555673383,72,0.000196197688791,0.148011536424,342,764
IL,Cook County,17031,633,771335.0,5246456,0.000820655097979,224,0.000120652875007,0.147020198016,649,765
NM,McKinley County,35031,17,10735.0,74098,0.00158360503027,43,0.000229425895436,0.144875705147,247,766
CA,Madera County,6039,21,22371.0,154548,0.000938715301059,163,0.000135880114916,0.144751145275,565,767
FL,Miami-Dade County,12086,121,383568.0,2662874,0.000315459058107,714,4.54396265088e-05,0.144042864965,844,768
IL,Will County,17197,83,98613.0,685419,0.000841674018639,206,0.00012109381269,0.14387258013,648,769
CA,Orange County,6059,334,452456.0,3145515,0.000738193327086,269,0.000106182930299,0.143841628477,713,770
CA,Ventura County,6111,114,121225.0,846178,0.000940400082491,161,0.000134723426986,0.143261819617,574,771
UT,Box Elder County,49003,10,7376.0,51518,0.0013557483731,64,0.000194106914088,0.143173259832,347,772
TX,El Paso County,48141,75,119073.0,833487,0.00062986571263,356,8.99834070597e-05,0.142861256384,770,773
NJ,Union County,34039,44,78641.0,552939,0.000559504584123,428,7.9574781305e-05,0.142223644923,798,774
NM,San Juan County,35045,30,17585.0,123785,0.00170599943133,39,0.000242355697379,0.14206083128,224,775
NJ,Somerset County,34035,32,47193.0,332568,0.000678066662429,316,9.62209232398e-05,0.141904813452,752,776
WY,Laramie County,56021,13,13644.0,96389,0.000952799765465,151,0.000134870161533,0.141551421843,570,777
CT,Fairfield County,9001,108,133591.0,945438,0.000808437694156,230,0.000114232768304,0.141300645838,677,778
CA,San Diego County,6073,381,454898.0,3263431,0.000837550395913,209,0.000116748293437,0.139392559549,667,779
NJ,Morris County,34027,55,69234.0,499727,0.0007944073721,235,0.000110060092811,0.13854364483,691,780
NY,New York County,36061,172,224992.0,1636268,0.000764471625658,252,0.000105117254631,0.137503147406,721,781
CA,El Dorado County,6017,49,24524.0,183087,0.00199804273365,24,0.0002676323278,0.133947249122,174,782
RI,Newport County,44005,12,10912.0,82358,0.00109970674487,110,0.000145705335244,0.132494718182,527,783
NM,Dona Ana County,35013,41,27844.0,213676,0.00147248958483,54,0.000191879293884,0.130309440461,358,784
NJ,Essex County,34013,97,102836.0,795723,0.000943249445719,158,0.000121901717055,0.129235927578,644,785
UT,Cache County,49005,14,15206.0,118343,0.000920689201631,170,0.000118300195195,0.12849091201,658,786
NY,Orange County,36071,71,48202.0,376099,0.00147296792664,53,0.00018878008184,0.128163063449,367,787
TX,Hidalgo County,48215,24,105882.0,831073,0.000226667422225,801,2.88783295812e-05,0.12740397053,846,788
NY,Greene County,36039,12,6100.0,47967,0.00196721311475,27,0.000250171993245,0.127170763233,209,789
IL,Lake County,17097,75,89595.0,705186,0.000837100284614,210,0.000106354919128,0.12705158639,710,790
NY,Dutchess County,36027,46,37035.0,296579,0.00124206831376,83,0.000155102013292,0.124873979614,499,791
NJ,Hunterdon County,34019,13,15588.0,126067,0.000833974852451,215,0.000103119769646,0.123648536096,731,792
MA,Middlesex County,25017,258,194149.0,1570315,0.00132887627544,71,0.000164298245893,0.123636977294,459,793
NJ,Middlesex County,34023,112,103039.0,836297,0.00108696707072,116,0.000133923713705,0.123208620861,580,794
MD,Caroline County,24011,11,3974.0,32538,0.00276799194766,12,0.000338066260987,0.122134120106,81,795
MN,Sherburne County,27141,12,11120.0,91126,0.00107913669065,118,0.000131685797687,0.12202883919,593,796
MD,Harford County,24025,42,30128.0,250105,0.00139405204461,61,0.000167929469623,0.120461406209,439,797
NM,Otero County,35035,18,7817.0,65082,0.00230267365997,18,0.000276574167973,0.120110015058,147,798
NC,Onslow County,37133,20,22467.0,187589,0.0008901945075,185,0.000106616059577,0.119767150526,707,799
IL,McHenry County,17111,33,36730.0,307283,0.000898448135039,179,0.000107392859351,0.119531506787,703,800
NY,Nassau County,36059,172,161040.0,1358627,0.00106805762543,121,0.000126598396764,0.118531429156,619,801
WY,Sweetwater County,56037,16,5207.0,45010,0.00307278663338,8,0.000355476560764,0.115685403244,70,802
AZ,Pinal County,4021,29,46390.0,401918,0.000625134727312,364,7.21540214671e-05,0.11542155365,819,803
NJ,Bergen County,34003,88,107636.0,933572,0.000817570329629,226,9.42616102454e-05,0.115294803186,757,804
UT,Utah County,49049,90,64459.0,560974,0.0013962363673,59,0.000160435242988,0.114905503642,479,805
TX,Webb County,48479,26,30448.0,266673,0.000853914871256,200,9.749768443e-05,0.114177288289,747,806
NY,Oswego County,36075,20,13779.0,120913,0.00145148414254,56,0.000165408186051,0.11395796978,453,807
MD,Charles County,24017,24,17205.0,154747,0.00139494333043,60,0.000155091859616,0.111181476862,500,808
